date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:27	7958/7958	---M--	200	added ('OK')	image/webp	etag:%221f16-65159986-ccb3753666415b6c;;;%22	https://ppc5g.com/images/australia-1.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/australia-1.webp	(from https://ppc5g.com/index.php)
10:43:28	8972/8972	---M--	200	added ('OK')	image/webp	etag:%22230c-6515998c-948477faf115fd37;;;%22	https://ppc5g.com/images/japan.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/japan.webp	(from https://ppc5g.com/index.php)
10:43:28	7454/7454	---M--	200	added ('OK')	image/webp	etag:%221d1e-65159992-9beaff4636832362;;;%22	https://ppc5g.com/images/usa.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/usa.webp	(from https://ppc5g.com/index.php)
10:43:29	8964/8964	---M--	200	added ('OK')	image/webp	etag:%222304-65159987-ba5a1b5dc0d25963;;;%22	https://ppc5g.com/images/canada-1.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/canada-1.webp	(from https://ppc5g.com/index.php)
10:43:29	9828/9828	---M--	200	added ('OK')	image/webp	etag:%222664-65159985-49708017fa6d88f3;;;%22	https://ppc5g.com/images/africa.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/africa.webp	(from https://ppc5g.com/index.php)
10:43:30	155845/155845	---M-Z	200	added ('OK')	text/css	etag:%22260c5-65159984-44553aa08d24c571;gz%22	https://ppc5g.com/css/bootstrap.min.css	D:/Users/Himanshu/ppc%20adds/ppc5g.com/css/bootstrap.min.css	(from https://ppc5g.com/landing-page.php)
10:43:30	49374/49374	---M--	200	added ('OK')	image/webp	etag:%22c0de-65159991-8d1acbe745037f19;;;%22	https://ppc5g.com/images/topldgImg.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/topldgImg.webp	(from https://ppc5g.com/landing-page.php)
10:43:31	78743/78743	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213397-65159992-758ed26a49a20dd5;gz%22	https://ppc5g.com/js/bootstrap.bundle.min.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/bootstrap.bundle.min.js	(from https://ppc5g.com/landing-page.php)
10:43:32	1962/1962	---M-Z	200	added ('OK')	application/x-javascript	etag:%227aa-65159993-b26c44e75cfbd9d3;gz%22	https://ppc5g.com/js/commonjs.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/commonjs.js	(from https://ppc5g.com/landing-page.php)
10:43:32	15809/15809	---M-Z	200	added ('OK')	image/svg+xml	etag:%223dc1-65159995-87e7dc932e3a2d29;gz%22	https://ppc5g.com/images/brand/elementor.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/elementor.svg	(from https://ppc5g.com/website-design.php)
10:43:33	789/789	---M-Z	200	added ('OK')	image/svg+xml	etag:%22315-65159995-6331d2292184ced4;gz%22	https://ppc5g.com/images/brand/figma.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/figma.svg	(from https://ppc5g.com/website-design.php)
10:43:33	14814/14814	---M-Z	200	added ('OK')	image/svg+xml	etag:%2239de-65159995-26975bbf1c2a3a34;gz%22	https://ppc5g.com/images/brand/godaddy.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/godaddy.svg	(from https://ppc5g.com/website-design.php)
10:43:34	26443/26443	---M-Z	200	added ('OK')	image/svg+xml	etag:%22674b-65159996-db16cba6b84b889f;gz%22	https://ppc5g.com/images/brand/mailchimp.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/mailchimp.svg	(from https://ppc5g.com/website-design.php)
10:43:34	1552/1552	---M-Z	200	added ('OK')	image/svg+xml	etag:%22610-65159996-f84876598a835591;gz%22	https://ppc5g.com/images/brand/shopify.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/shopify.svg	(from https://ppc5g.com/website-design.php)
10:43:34	85155/85155	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214ca3-65159996-ecdab99aeab49302;gz%22	https://ppc5g.com/images/brand/sitecore.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/sitecore.svg	(from https://ppc5g.com/website-design.php)
10:43:35	15688/15688	---M-Z	200	added ('OK')	image/svg+xml	etag:%223d48-65159996-f8bd998ce0ea5c0b;gz%22	https://ppc5g.com/images/brand/squarespace.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/squarespace.svg	(from https://ppc5g.com/website-design.php)
10:43:35	18315/18315	---M-Z	200	added ('OK')	image/svg+xml	etag:%22478b-65159996-3783404b0d19f44f;gz%22	https://ppc5g.com/images/brand/webflow.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/webflow.svg	(from https://ppc5g.com/website-design.php)
10:43:36	1672/1672	---M-Z	200	added ('OK')	image/svg+xml	etag:%22688-65159996-4808506b06ae972;gz%22	https://ppc5g.com/images/brand/wix.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/wix.svg	(from https://ppc5g.com/website-design.php)
10:43:36	1266/1266	---M-Z	200	added ('OK')	image/svg+xml	etag:%224f2-65159996-710f43a7b01095da;gz%22	https://ppc5g.com/images/brand/wordpress.svg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/brand/wordpress.svg	(from https://ppc5g.com/website-design.php)
10:43:37	49692/49692	---M--	200	added ('OK')	image/webp	etag:%22c21c-6515998c-da1835679e27bae6;;;%22	https://ppc5g.com/images/integration.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/integration.webp	(from https://ppc5g.com/website-design.php)
10:43:37	942/942	---M--	200	added ('OK')	image/png	etag:%223ae-65159995-fbbd6c49b0d605ac;;;%22	https://ppc5g.com/images/whatsapp.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/whatsapp.png	(from https://ppc5g.com/website-design.php)
10:43:37	14530/14530	---M-Z	200	added ('OK')	application/x-javascript	etag:%2238c2-65159993-38861dc8f4b1304;gz%22	https://ppc5g.com/js/jquery.event.move.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/jquery.event.move.js	(from https://ppc5g.com/website-design.php)
10:43:38	1525/1525	---M-Z	200	added ('OK')	application/x-javascript	etag:%225f5-65159993-4e1b13c7fb430298;gz%22	https://ppc5g.com/js/grouploop-1.0.0.min.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/grouploop-1.0.0.min.js	(from https://ppc5g.com/website-design.php)
10:43:38	4680/4680	---M-Z	200	added ('OK')	application/x-javascript	etag:%221248-65159993-e3618990e18f34ec;gz%22	https://ppc5g.com/js/webmain.js	D:/Users/Himanshu/ppc%20adds/ppc5g.com/js/webmain.js	(from https://ppc5g.com/website-design.php)
10:43:39	8538/8538	---M--	200	added ('OK')	image/webp	etag:%22215a-65159992-28e494cb92f2b57f;;;%22	https://ppc5g.com/images/userfemale.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/userfemale.webp	(from https://ppc5g.com/about-director.php)
10:43:40	46813/46813	---M--	200	added ('OK')	image/png	etag:%22b6dd-6515998d-a8ba1135bff7be51;;;%22	https://ppc5g.com/images/maleuser.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/maleuser.png	(from https://ppc5g.com/about-director.php)
10:43:40	17586/17586	---M--	200	added ('OK')	image/webp	etag:%2244b2-65159992-376923767858fe8f;;;%22	https://ppc5g.com/images/usermale.webp	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/usermale.webp	(from https://ppc5g.com/about-director.php)
10:43:40	42830/42830	---M--	200	added ('OK')	image/png	etag:%22a74e-65159992-1167655e01032404;;;%22	https://ppc5g.com/images/userwomen-2.png	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/userwomen-2.png	(from https://ppc5g.com/about-director.php)
10:43:42	136481/136481	---M--	200	added ('OK')	image/jpeg	etag:%2221521-6515998e-da83310b83ce93eb;;;%22	https://ppc5g.com/images/office-main-gate.jpeg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/office-main-gate.jpg	(from https://ppc5g.com/legal.php)
10:43:43	143563/143563	---M--	200	added ('OK')	image/jpeg	etag:%22230cb-6515998e-766aba9295e8fe2e;;;%22	https://ppc5g.com/images/mca.jpeg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/mca.jpg	(from https://ppc5g.com/legal.php)
10:43:44	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64007e8c-34ea55f9e95b8a72;gz%22	https://ppc5g.com/e	D:/Users/Himanshu/ppc%20adds/ppc5g.com/e	(from https://ppc5g.com/js/swiper-bundle.min.js)
10:43:44	441998/441998	---M--	200	added ('OK')	image/jpeg	etag:%226be8e-65159991-43b059885188a236;;;%22	https://ppc5g.com/images/tan-number.jpg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/tan-number.jpg	(from https://ppc5g.com/legal.php)
10:43:44	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64007e8c-34ea55f9e95b8a72;gz%22	https://ppc5g.com/t.params.url	D:/Users/Himanshu/ppc%20adds/ppc5g.com/t.params.url	(from https://ppc5g.com/js/swiper-bundle.min.js)
10:43:45	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64007e8c-34ea55f9e95b8a72;gz%22	https://ppc5g.com/Version/	D:/Users/Himanshu/ppc%20adds/ppc5g.com/Version/index.html	(from https://ppc5g.com/js/swiper-bundle.min.js)
10:43:45	3386/3386	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Oct%202023%2005:13:45%20GMT	https://ppc5g.com/review1.php	D:/Users/Himanshu/ppc%20adds/ppc5g.com/review1.html	(from https://ppc5g.com/js/main.js)
10:43:53	760376/760376	---M--	200	added ('OK')	image/jpeg	etag:%22b9a38-6515998f-adfbcfa483fa1c37;;;%22	https://ppc5g.com/images/pan.jpg	D:/Users/Himanshu/ppc%20adds/ppc5g.com/images/pan.jpg	(from https://ppc5g.com/legal.php)
